in.ernet.dli.2015.387992,4159613,in.ernet.dli.2015.392958,4159613,Success
in.ernet.dli.2015.371488,6515729,in.ernet.dli.2015.491319,10892033,Fail
in.ernet.dli.2015.388747,21433518,in.ernet.dli.2015.390039,21433518,in.ernet.dli.2015.390104,21433518,in.ernet.dli.2015.393095,21433518,Success
in.ernet.dli.2015.388423,1476387,in.ernet.dli.2015.388530,1476387,in.ernet.dli.2015.389870,1476387,in.ernet.dli.2015.392879,1476387,Success
in.ernet.dli.2015.386125,21761412,in.ernet.dli.2015.492457,21761412,Success
in.ernet.dli.2015.389882,28843094,in.ernet.dli.2015.391456,28843094,Success
in.ernet.dli.2015.387869,8557190,in.ernet.dli.2015.394021,8557190,Success
in.ernet.dli.2015.391453,5104615,in.ernet.dli.2015.394023,5104615,Success
in.ernet.dli.2015.387870,19125530,in.ernet.dli.2015.394022,19125530,Success
in.ernet.dli.2015.389880,16022308,in.ernet.dli.2015.391454,16022308,Success
in.ernet.dli.2015.387871,9450429,in.ernet.dli.2015.394024,9450429,Success
in.ernet.dli.2015.389881,13495974,in.ernet.dli.2015.391455,13495974,Success
in.ernet.dli.2015.388330,3482408,in.ernet.dli.2015.391377,3482408,Success
in.ernet.dli.2015.388329,23026179,in.ernet.dli.2015.391376,23026179,Success
in.ernet.dli.2015.388331,2814474,in.ernet.dli.2015.389825,2814474,in.ernet.dli.2015.391378,2814474,Success
in.ernet.dli.2015.391375,4196972,in.ernet.dli.2015.393935,4196972,Success
in.ernet.dli.2015.387806,6928578,in.ernet.dli.2015.393913,6928578,Success
in.ernet.dli.2015.388300,3527819,in.ernet.dli.2015.393909,3527819,Success
in.ernet.dli.2015.388311,6365109,in.ernet.dli.2015.389551,6365109,in.ernet.dli.2015.391365,6365109,Success
in.ernet.dli.2015.387793,11909188,in.ernet.dli.2015.389809,11909188,in.ernet.dli.2015.393892,11909188,Success
in.ernet.dli.2015.388289,8766663,in.ernet.dli.2015.388512,8766663,Success
in.ernet.dli.2015.387795,2349739,in.ernet.dli.2015.389810,2349739,in.ernet.dli.2015.393896,2349739,Success
in.ernet.dli.2015.387796,15751790,in.ernet.dli.2015.393895,15751790,Success
in.ernet.dli.2015.389544,4631936,in.ernet.dli.2015.389811,4631936,in.ernet.dli.2015.391354,4631936,Success
in.ernet.dli.2015.388290,5809253,in.ernet.dli.2015.388513,5809253,in.ernet.dli.2015.391353,5809253,Success
in.ernet.dli.2015.389541,6129385,in.ernet.dli.2015.391350,6129385,Success
in.ernet.dli.2015.387792,5729286,in.ernet.dli.2015.393889,5729286,Success
